7.5,2603,-16.2906,60.8493,7.15122,-3.58608,0.611514,-1.90422,4.71239,6,FALSE
7.5,2604,3.36313,57.1958,-1.79305,-8.94537,1.42509,-1.40326,3.14159,8,FALSE
8,2601,0,0,0,0,0,0,0,1,FALSE
8,2602,-41.0523,-29.7077,-5.89265,-1.91641,-1.19743,-0.903416,0.785398,7,FALSE
8,2603,-12.715,59.0562,6.81648,-4.18755,0.517225,-1.93196,4.71239,6,FALSE
8,2604,2.4666,52.7231,-1.19002,-9.46406,1.20606,-1.03739,3.14159,8,FALSE
8.5,2601,0,0,0,0,0,0,0,1,FALSE
8.5,2602,-43.9986,-30.6659,-6.50025,-2.3561,-1.21519,-0.87938,0.785398,7,FALSE
8.5,2603,-9.30672,56.9624,6.44597,-4.73809,0.420959,-1.9552,4.71239,6,FALSE
8.5,2604,1.87159,47.9911,-0.828675,-9.72657,0.72269,-0.525013,3.14159,8,FALSE
9,2601,0,0,0,0,0,0,0,1,FALSE
9,2602,-47.2487,-31.8439,-7.11555,-2.78495,-1.23059,-0.857693,0.785398,7,FALSE
9,2603,-6.08374,54.5934,6.04608,-5.23879,0.322491,-1.97383,4.71239,6,FALSE
9,2604,1.45726,43.1278,-0.609183,-9.85949,0.438983,-0.265836,3.14159,8,FALSE
9.5,2601,0,0,0,0,0,0,0,1,FALSE
9.5,2602,-50.8065,-33.2364,-7.39133,-3.06077,-1.24387,-0.838324,0.785398,7,FALSE
9.5,2603,-3.0607,51.974,5.62214,-5.69136,0.221503,-1.9877,4.71239,6,FALSE
9.5,2604,1.15266,38.1981,-0.473441,-9.92689,0.271483,-0.13481,3.14159,8,FALSE
10,2601,0,0,0,0,0,0,0,1,FALSE
10,2602,-54.5022,-34.7668,-7.34163,-3.17813,-1.25526,-0.821165,0.785398,7,FALSE
10,2603,-0.249629,49.1283,5.1784,-6.09788,0.117574,-1.99654,4.71239,6,FALSE
10,2604,0.915944,33.2346,-0.387532,-9.96117,0.171819,-0.0685587,3.14159,8,FALSE
10.5,2601,0,0,0,0,0,0,0,1,FALSE
10.5,2602,-58.173,-36.3559,-7.2977,-3.27775,-1.26461,-0.806694,0.785398,7,FALSE
10.5,2603,2.33957,46.0794,4.7181,-6.46061,0.0101622,-1.99997,4.71239,6,FALSE
10.5,2604,0.722178,28.254,-0.331513,-9.97869,0.112037,-0.0350342,3.14159,8,FALSE
11,2601,0,0,0,0,0,0,0,1,FALSE
11,2602,-61.8218,-37.9947,-7.25896,-3.36266,-1.27202,-0.794963,0.785398,7,FALSE
11,2603,4.69862,42.8491,4.24347,-6.78181,-0.101415,-1.99743,4.71239,6,FALSE
11,2604,0.556421,23.2647,-0.278597,-9.40404,0.105833,1.1493,3.14159,8,FALSE
11.5,2601,0,0,0,0,0,0,0,1,FALSE
11.5,2602,-65.4513,-39.6761,-7.22486,-3.43532,-1.27794,-0.785405,0.785398,7,FALSE
11.5,2603,6.82036,39.4582,3.75575,-7.06359,-0.218004,-1.98808,4.71239,6,FALSE
11.5,2604,0.417123,18.5627,-0.229582,-8.40524,0.0980303,1.9976,3.14159,8,FALSE
12,2601,0,0,0,0,0,0,0,1,FALSE
12,2602,-69.0637,-41.3937,-7.19485,-3.49773,-1.28272,-0.777576,0.785398,7,FALSE
12,2603,8.69823,35.9264,3.25525,-7.30776,-0.340649,-1.97078,4.71239,6,FALSE
12,2604,0.302332,14.3601,-0.191508,-7.40597,0.0761472,1.99855,3.14159,8,FALSE
12.5,2601,0,0,0,0,0,0,0,1,FALSE
12.5,2602,-72.6612,-43.1426,-7.16846,-3.55151,-1.28661,-0.771134,0.785398,7,FALSE
12.5,2603,10.3259,32.2725,2.74127,-7.51568,-0.470628,-1.94384,4.71239,6,FALSE
12.5,2604,0.206578,10.6571,-0.15828,-6.40652,0.0664572,1.9989,3.14159,8,FALSE
13,2601,0,0,0,0,0,0,0,1,FALSE
13,2602,-76.2454,-44.9184,-7.14524,-3.59799,-1.28978,-0.765809,0.785398,7,FALSE
13,2603,11.6965,28.5147,2.21209,-7.68808,-0.60948,-1.90487,4.71239,6,FALSE
13,2604,0.127438,7.45382,-0.127826,-5.40698,0.0609071,1.99907,3.14159,8,FALSE
13.5,2601,0,0,0,0,0,0,0,1,FALSE
13.5,2602,-79.818,-46.7174,-7.12481,-3.63827,-1.2924,-0.761388,0.785398,7,FALSE
13.5,2603,12.8025,24.6706,1.66484,-7.82485,-0.759011,-1.85038,4.71239,6,FALSE
13.5,2604,0.0635251,4.75033,-0.0992441,-4.40739,0.057164,1.99918,3.14159,8,FALSE
14,2601,0,0,0,0,0,0,0,1,FALSE
14,2602,-83.3804,-48.5365,-7.10683,-3.67327,-1.29456,-0.757704,0.785398,7,FALSE
14,2603,13.635,20.7582,1.09534,-7.92466,-0.921222,-1.7752,4.71239,6,FALSE
14,2604,0.013903,2.54664,-0.0720919,-3.40776,0.0543042,1.99926,3.14159,8,FALSE
14.5,2601,0,0,0,0,0,0,0,1,FALSE
14.5,2602,-86.9338,-50.3731,-7.09099,-3.70375,-1.29636,-0.754622,0.785398,7,FALSE
14.5,2603,14.1826,16.7959,0.497943,-7.98449,-1.09801,-1.67164,4.71239,6,FALSE
14.5,2604,-0.0221429,0.842759,-0.0461631,-2.4081,0.0518577,1.99933,3.14159,8,FALSE
15,2601,0,0,0,0,0,0,0,1,FALSE
15,2602,-90.4793,-52.225,-7.07703,-3.73036,-1.29786,-0.752035,0.785398,7,FALSE
15,2603,14.4316,12.8036,-0.134608,-7.99887,-1.29033,-1.52808,4.71239,6,FALSE
15,2604,-0.0452245,-0.361289,-0.0214204,-1.4084,0.0494854,1.99939,3.14159,8,FALSE
15.5,2601,0,0,0,0,0,0,0,1,FALSE
15.5,2602,-94.0178,-54.0902,-7.06472,-3.75362,-1.29912,-0.749857,0.785398,7,FALSE
15.5,2603,14.3643,8.80418,-0.810942,-7.95879,-1.49608,-1.32731,4.71239,6,FALSE
15.5,2604,-0.0559347,-1.06549,-0.00364387,-0.647749,0.035553,1.5213,3.14159,8,FALSE
16,2601,0,0,0,0,0,0,0,1,FALSE
16,2602,-97.5502,-55.967,-7.05386,-3.774,-1.30018,-0.748018,0.785398,7,FALSE
16,2603,13.9588,4.82478,-1.53978,-7.85042,-1.70519,-1.04515,4.71239,6,FALSE
16,2604,-0.0577566,-1.38936,0.00691786,-0.157392,0.0211235,0.980715,3.14159,8,FALSE
16.5,2601,0,0,0,0,0,0,0,1,FALSE
16.5,2602,-101.077,-57.854,-7.04426,-3.79188,-1.30108,-0.74646,0.785398,7,FALSE
16.5,2603,13.1889,0.899571,-2.32607,-7.65437,-1.89027,-0.65336,4.71239,6,FALSE
16.5,2604,-0.0542977,-1.46806,0.0124834,0.138392,0.0111311,0.591568,3.14159,8,FALSE
17,2601,0,0,0,0,0,0,0,1,FALSE
17,2602,-104.599,-59.7499,-7.03578,-3.8076,-1.30183,-0.745137,0.785398,7,FALSE
17,2603,12.0259,-2.92761,-3.16272,-7.34828,-1.99536,-0.136097,4.71239,6,FALSE
17,2604,-0.048056,-1.39886,0.0147257,0.29858,0.00448462,0.320377,3.14159,8,FALSE
17.5,2601,0,0,0,0,0,0,0,1,FALSE
17.5,2602,-108.117,-61.6537,-7.02828,-3.82143,-1.30248,-0.744011,0.785398,7,FALSE
17.5,2603,10.4445,-6.60175,-4.02068,-6.91622,-1.94325,0.473069,4.71239,6,FALSE
17.5,2604,-0.0406931,-1.24957,0.0148716,0.367863,0.000291781,0.138565,3.14159,8,FALSE
18,2601,0,0,0,0,0,0,0,1,FALSE
18,2602,-111.631,-63.5645,-7.02163,-3.83362,-1.30303,-0.74305,0.785398,7,FALSE
18,2603,8.43421,-10.0599,-4.85059,-6.36175,-1.6906,1.06859,4.71239,6,FALSE
18,2604,-0.0332573,-1.06564,0.0137941,0.379177,-0.002155,0.0226291,3.14159,8,FALSE
18.5,2601,0,0,0,0,0,0,0,1,FALSE
18.5,2602,-115.142,-65.4813,-7.01575,-3.84438,-1.30349,-0.742228,0.785398,7,FALSE
18.5,2603,6.00891,-13.2407,-5.49306,-5.59544,-1.28495,1.53262,4.71239,6,FALSE
18.5,2604,-0.0263603,-0.876054,0.0120935,0.356095,-0.00340119,-0.046164,3.14159,8,FALSE
19,2601,0,0,0,0,0,0,0,1,FALSE
19,2602,-118.65,-67.4035,-7.01053,-3.85388,-1.30389,-0.741524,0.785398,7,FALSE
19,2603,3.26238,-16.0385,-5.90631,-4.68482,-0.826511,1.82123,4.71239,6,FALSE
19,2604,-0.0203135,-0.698006,0.0101655,0.314931,-0.00385592,-0.0823285,3.14159,8,FALSE
19.5,2601,0,0,0,0,0,0,0,1,FALSE
19.5,2602,-122.155,-69.3304,-7.00591,-3.86228,-1.30424,-0.74092,0.785398,7,FALSE
19.5,2603,0.309226,-18.3809,-6.10564,-3.70489,-0.398656,1.95987,4.71239,6,FALSE
19.5,2604,-0.0152307,-0.540541,0.00825676,0.266529,-0.00381757,-0.0968041,3.14159,8,FALSE
20,2601,0,0,0,0,0,0,0,1,FALSE
20,2602,-125.658,-71.2615,-7.0018,-3.86972,-1.30453,-0.7404,0.785398,7,FALSE
20,2603,-2.7436,-20.2333,-6.12246,-2.70503,-0.0336417,1.99972,4.71239,6,FALSE
20,2604,-0.0111024,-0.407276,0.00650818,0.217724,-0.00349715,-0.0976101,3.14159,8,FALSE
20.5,2601,0,0,0,0,0,0,0,1,FALSE
20.5,2602,-129.159,-73.1964,-6.99816,-3.87632,-1.30479,-0.739953,0.785398,7,FALSE
20.5,2603,-5.80483,-21.5858,-5.9881,-1.7141,0.268737,1.98186,4.71239,6,FALSE
20.5,2604,-0.00784827,-0.298414,0.00498884,0.172499,-0.00303869,-0.0904502,3.14159,8,FALSE
21,2601,0,0,0,0,0,0,0,1,FALSE
21,2602,-132.658,-75.1346,-6.99491,-3.88216,-1.30501,-0.739566,0.785398,7,FALSE
21,2603,-8.79888,-22.4429,-5.7284,-0.748409,0.519384,1.93138,4.71239,6,FALSE
21,2604,-0.00535385,-0.212165,0.00372071,0.132877,-0.00253625,-0.0792445,3.14159,8,FALSE
21.5,2601,0,0,0,0,0,0,0,1,FALSE
21.5,2602,-136.156,-77.0756,-6.99203,-3.88735,-1.3052,-0.739233,0.785398,7,FALSE
21.5,2603,-11.6631,-22.8171,-5.3634,0.182596,0.730013,1.86201,4.71239,6,FALSE
21.5,2604,-0.0034935,-0.145726,0.0026969,0.0995891,-0.00204763,-0.0665752,3.14159,8,FALSE
22,2601,0,0,0,0,0,0,0,1,FALSE
22,2602,-139.652,-79.0193,-6.98947,-3.89196,-1.30536,-0.738944,0.785398,7,FALSE
22,2603,-14.3448,-22.7258,-4.90825,1.07301,0.910285,1.78084,4.71239,6,FALSE
22,2604,-0.00214505,-0.0959319,0.00189431,0.0725643,-0.00160518,-0.0540496,3.14159,8,FALSE
22.5,2601,0,0,0,0,0,0,0,1,FALSE
22.5,2602,-143.146,-80.9653,-6.98718,-3.89606,-1.3055,-0.738693,0.785398,7,FALSE
22.5,2603,-16.7989,-22.1893,-4.37448,1.91864,1.06754,1.69126,4.71239,6,FALSE
22.5,2604,-0.0011979,-0.0596497,0.00128232,0.0512715,-0.00122398,-0.0425856,3.14159,8,FALSE
23,2601,0,0,0,0,0,0,0,1,FALSE
23,2602,-146.64,-82.9133,-6.98515,-3.89971,-1.30562,-0.738476,0.785398,7,FALSE
23,2603,-18.9861,-21.23,-3.77088,2.71593,1.20721,1.59457,4.71239,6,FALSE
23,2604,-0.000556739,-0.034014,0.00082833,0.034956,-0.000907975,-0.032631,3.14159,8,FALSE
23.5,2601,0,0,0,0,0,0,0,1,FALSE
23.5,2602,-150.133,-84.8632,-6.98333,-3.90295,-1.30573,-0.738287,0.785398,7,FALSE
23.5,2603,-20.8716,-19.872,-3.10426,3.46133,1.33324,1.4908,4.71239,6,FALSE
23.5,2604,-0.000142574,-0.016536,0.000501156,0.0227927,-0.000654349,-0.0243266,3.14159,8,FALSE
24,2601,0,0,0,0,0,0,0,1,FALSE
24,2602,-153.624,-86.8146,-6.98172,-3.90585,-1.30582,-0.738123,0.785398,7,FALSE
24,2603,-22.4237,-18.1413,-2.38003,4.15088,1.44847,1.3791,4.71239,6,FALSE
24,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
24.5,2601,0,0,0,0,0,0,0,1,FALSE
24.5,2602,-157.115,-88.7676,-6.98027,-3.90842,-1.3059,-0.73798,0.785398,7,FALSE
24.5,2603,-23.6137,-16.0659,-1.60259,4.77984,1.55487,1.25793,4.71239,6,FALSE
24.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
25,2601,0,0,0,0,0,0,0,1,FALSE
25,2602,-160.605,-90.7218,-6.97899,-3.91072,-1.30597,-0.737855,0.785398,7,FALSE
25,2603,-24.415,-13.676,-0.775804,5.34236,1.65357,1.12503,4.71239,6,FALSE
25,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
25.5,2601,0,0,0,0,0,0,0,1,FALSE
25.5,2602,-164.095,-92.6771,-6.97783,-3.91278,-1.30604,-0.737746,0.785398,7,FALSE
25.5,2603,-24.8029,-11.0048,0.0966483,5.83106,1.7449,0.9774,4.71239,6,FALSE
25.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
26,2601,0,0,0,0,0,0,0,1,FALSE
26,2602,-167.584,-94.6335,-6.97681,-3.91461,-1.30609,-0.737651,0.785398,7,FALSE
26,2603,-24.7546,-8.08926,1.01072,6.23662,1.82814,0.811124,4.71239,6,FALSE
26,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
26.5,2601,0,0,0,0,0,0,0,1,FALSE
26.5,2602,-171.072,-96.5908,-6.97589,-3.91625,-1.30614,-0.737568,0.785398,7,FALSE
26.5,2603,-24.2492,-4.97095,1.96125,6.54723,1.90107,0.621229,4.71239,6,FALSE
26.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
27,2601,0,0,0,0,0,0,0,1,FALSE
27,2602,-174.56,-98.549,-6.97507,-3.91771,-1.30618,-0.737495,0.785398,7,FALSE
27,2603,-23.2686,-1.69733,2.94088,6.74805,1.95926,0.401636,4.71239,6,FALSE
27,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
27.5,2601,0,0,0,0,0,0,0,1,FALSE
27.5,2602,-178.048,-100.508,-6.97433,-3.91902,-1.30621,-0.737431,0.785398,7,FALSE
27.5,2603,-21.7982,1.67669,3.93823,6.8208,1.9947,0.145504,4.71239,6,FALSE
27.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
28,2601,0,0,0,0,0,0,0,1,FALSE
28,2602,-181.535,-102.467,-6.97367,-3.92019,-1.30625,-0.737375,0.785398,7,FALSE
28,2603,-19.8291,5.0871,4.72443,6.45598,1.99411,-0.153385,4.71239,6,FALSE
28,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
28.5,2601,0,0,0,0,0,0,0,1,FALSE
28.5,2602,-185.022,-104.427,-6.97308,-3.92124,-1.30627,-0.737327,0.785398,7,FALSE
28.5,2603,-17.4668,8.31509,5.40728,5.89587,1.93726,-0.497,4.71239,6,FALSE
28.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
29,2601,0,0,0,0,0,0,0,1,FALSE
29,2602,-188.508,-106.388,-6.97256,-3.92217,-1.3063,-0.737283,0.785398,7,FALSE
29,2603,-14.7632,11.263,6.04683,5.23792,1.80582,-0.85966,4.71239,6,FALSE
29,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
29.5,2601,0,0,0,0,0,0,0,1,FALSE
29.5,2602,-191.994,-108.349,-6.97208,-3.92302,-1.30632,-0.737245,0.785398,7,FALSE
29.5,2603,-11.7398,13.882,6.6249,4.48449,1.59009,-1.2131,4.71239,6,FALSE
29.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
30,2601,0,0,0,0,0,0,0,1,FALSE
30,2602,-195.48,-110.311,-6.97166,-3.92377,-1.30634,-0.737212,0.785398,7,FALSE
30,2603,-8.42734,16.1242,7.12156,3.64464,1.29147,-1.52713,4.71239,6,FALSE
30,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
30.5,2601,0,0,0,0,0,0,0,1,FALSE
30.5,2602,-198.966,-112.273,-6.97128,-3.92444,-1.30635,-0.737183,0.785398,7,FALSE
30.5,2603,-4.86656,17.9465,7.51826,2.7342,0.926402,-1.77251,4.71239,6,FALSE
30.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
31,2601,0,0,0,0,0,0,0,1,FALSE
31,2602,-202.452,-114.235,-6.97094,-3.92505,-1.30637,-0.737157,0.785398,7,FALSE
31,2603,-1.10743,19.3136,7.77997,1.76905,0.523436,-1.93029,4.71239,6,FALSE
31,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
31.5,2601,0,0,0,0,0,0,0,1,FALSE
31.5,2602,-205.937,-116.197,-6.97063,-3.92559,-1.30638,-0.737134,0.785398,7,FALSE
31.5,2603,2.78256,20.1982,7.83722,0.770693,0.11449,-1.99672,4.71239,6,FALSE
31.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
32,2601,0,0,0,0,0,0,0,1,FALSE
32,2602,-209.423,-118.16,-6.97036,-3.92608,-1.30639,-0.737114,0.785398,7,FALSE
32,2603,6.70117,20.5835,7.70075,-0.219951,-0.272948,-1.98129,4.71239,6,FALSE
32,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
32.5,2601,0,0,0,0,0,0,0,1,FALSE
32.5,2602,-212.908,-120.123,-6.97011,-3.92652,-1.3064,-0.737096,0.785398,7,FALSE
32.5,2603,10.5515,20.4735,7.39118,-1.17083,-0.619135,-1.90175,4.71239,6,FALSE
32.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
33,2601,0,0,0,0,0,0,0,1,FALSE
33,2602,-216.393,-122.086,-6.96989,-3.92691,-1.30641,-0.737081,0.785398,7,FALSE
33,2603,14.2471,19.8881,6.93306,-2.05972,-0.916226,-1.77779,4.71239,6,FALSE
33,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
33.5,2601,0,0,0,0,0,0,0,1,FALSE
33.5,2602,-219.878,-124.05,-6.96969,-3.92726,-1.30642,-0.737067,0.785398,7,FALSE
33.5,2603,17.7137,18.8583,6.35071,-2.87266,-1.16471,-1.62587,4.71239,6,FALSE
33.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
34,2601,0,0,0,0,0,0,0,1,FALSE
34,2602,-223.363,-126.013,-6.96951,-3.92758,-1.30643,-0.737055,0.785398,7,FALSE
34,2603,20.889,17.4219,5.66607,-3.60154,-1.36928,-1.45776,4.71239,6,FALSE
34,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
34.5,2601,0,0,0,0,0,0,0,1,FALSE
34.5,2602,-226.847,-127.977,-6.96935,-3.92786,-1.30643,-0.737044,0.785398,7,FALSE
34.5,2603,23.722,15.6212,4.89811,-4.24203,-1.53592,-1.28099,4.71239,6,FALSE
34.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
35,2601,0,0,0,0,0,0,0,1,FALSE
35,2602,-230.332,-129.941,-6.96921,-3.92812,-1.30644,-0.737034,0.785398,7,FALSE
35,2603,26.1711,13.5002,4.06293,-4.79201,-1.67036,-1.09995,4.71239,6,FALSE
35,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
35.5,2601,0,0,0,0,0,0,0,1,FALSE
35.5,2602,-233.817,-131.905,-6.96908,-3.92835,-1.30644,-0.737026,0.785398,7,FALSE
35.5,2603,28.2026,11.1041,3.1742,-5.25045,-1.77745,-0.916883,4.71239,6,FALSE
35.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
36,2601,0,0,0,0,0,0,0,1,FALSE
36,2602,-237.301,-133.869,-6.96896,-3.92856,-1.30645,-0.737018,0.785398,7,FALSE
36,2603,29.7897,8.47892,2.24373,-5.6168,-1.86095,-0.732709,4.71239,6,FALSE
36,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
36.5,2601,0,0,0,0,0,0,0,1,FALSE
36.5,2602,-240.786,-135.834,-6.96886,-3.92874,-1.30645,-0.737012,0.785398,7,FALSE
36.5,2603,30.9115,5.67052,1.28193,-5.89056,-1.9236,-0.547507,4.71239,6,FALSE
36.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
37,2601,0,0,0,0,0,0,0,1,FALSE
37,2602,-244.27,-137.798,-6.96876,-3.92891,-1.30645,-0.737006,0.785398,7,FALSE
37,2603,31.5525,2.72524,0.298338,-6.07099,-1.96717,-0.360866,4.71239,6,FALSE
37,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
37.5,2601,0,0,0,0,0,0,0,1,FALSE
37.5,2602,-247.755,-139.763,-6.96868,-3.92906,-1.30646,-0.737001,0.785398,7,FALSE
37.5,2603,31.7017,-0.310252,-0.697953,-6.15704,-1.99258,-0.172103,4.71239,6,FALSE
37.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
38,2601,0,0,0,0,0,0,0,1,FALSE
38,2602,-251.239,-141.727,-6.9686,-3.9292,-1.30646,-0.736996,0.785398,7,FALSE
38,2603,31.3527,-3.38877,-1.6979,-6.14726,-1.9999,0.0195723,4.71239,6,FALSE
38,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
38.5,2601,0,0,0,0,0,0,0,1,FALSE
38.5,2602,-254.723,-143.692,-6.96853,-3.92932,-1.30646,-0.736992,0.785398,7,FALSE
38.5,2603,30.5037,-6.4624,-2.69211,-6.0398,-1.98842,0.214919,4.71239,6,FALSE
38.5,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
39,2601,0,0,0,0,0,0,0,1,FALSE
39,2602,-258.207,-145.656,-6.96847,-3.92943,-1.30646,-0.736988,0.785398,7,FALSE
39,2603,29.1577,-9.4823,-3.6704,-5.83254,-1.95657,0.414512,4.71239,6,FALSE
39,2604,0.000108004,-0.00513961,0,0,0,0,3.14159,8,FALSE
39.5,2601,0,0,0,0,0,0,0,1,FALSE
